1993PlayoffNFLPromoInserts,1993PlayoffNFL,Promo Inserts,0
1993PlayoffNFLRickyWatters,1993PlayoffNFL,Ricky Watters,0
1993PlayoffNFLRookieRoundupRedemption,1993PlayoffNFL,Rookie Roundup Redemption,0
1993PlayoffContendersNFLBase,1993PlayoffContendersNFL,Base,1
1993PlayoffContendersNFLRickMirer,1993PlayoffContendersNFL,Rick Mirer,0
1993PlayoffContendersNFLRookieContenders,1993PlayoffContendersNFL,Rookie Contenders,0
1993ProLineNFLBase,1993ProLineNFL,Base,1
1993ProsetNFLAllRookies,1993ProsetNFL,All Rookies,0
1993ProsetNFLBase,1993ProsetNFL,Base,1
1993ProsetNFLCollegeConnections,1993ProsetNFL,College Connections,0
1993ProsetNFLRookieQuarterbacks,1993ProsetNFL,Rookie Quarterbacks,0
1993ProsetNFLRookieRunningBacks,1993ProsetNFL,Rookie Running Backs,0
1993BowmanNFLBase,1993BowmanNFL,Base,1
1993StadiumClubNFLBase,1993StadiumClubNFL,Base,1
1993StadiumClubNFLFirstDayIssue,1993StadiumClubNFL,First Day Issue,0
1993StadiumClubNFLMasterPhotosI,1993StadiumClubNFL,Master Photos I,0
1993StadiumClubNFLMasterPhotosII,1993StadiumClubNFL,Master Photos II,0
1993StadiumClubNFLSuperTeams,1993StadiumClubNFL,Super Teams,0
1993StadiumClubNFLSuperTeamsDivisionWinners,1993StadiumClubNFL,Super Teams Division Winners,0
1993StadiumClubNFLSuperTeamsMasterPhotos,1993StadiumClubNFL,Super Teams Master Photos,0
1993StadiumClubNFLSuperTeamsSuperBowl,1993StadiumClubNFL,Super Teams Super Bowl,0
1993ToppsNFLBase,1993ToppsNFL,Base,1
1993ToppsNFLBlackGold,1993ToppsNFL,Black Gold,0
1993ToppsNFLGold,1993ToppsNFL,Gold,0
1993UpperDeckNFLAmerica'sTeam,1993UpperDeckNFL,America's Team,0
1993UpperDeckNFLBase,1993UpperDeckNFL,Base,1
1993UpperDeckNFLFutureHeroes,1993UpperDeckNFL,Future Heroes,0
1993UpperDeckNFLProBowl,1993UpperDeckNFL,Pro Bowl,0
1993UpperDeckNFLRookieExchange,1993UpperDeckNFL,Rookie Exchange,0
1993UpperDeckNFLTeamMVPs,1993UpperDeckNFL,Team MVPs,0
1993WildcardNFLBase,1993WildcardNFL,Base,1
1993WildcardNFLBombSquad,1993WildcardNFL,Bomb Squad,0
1993WildcardNFLBombSquadB/B,1993WildcardNFL,Bomb Squad B/B,0
1993WildcardNFLFieldForce,1993WildcardNFL,Field Force,0
1993WildcardNFLRedHotRookies,1993WildcardNFL,Red Hot Rookies,0
1993WildcardNFLStatSmashers,1993WildcardNFL,Stat Smashers,0
1993WildcardNFLStatSmashersRookies,1993WildcardNFL,Stat Smashers Rookies,0
1993WildcardNFLSuperchromeFF/RHRB/B,1993WildcardNFL,Superchrome FF/RHRB/B,0
1993WildcardNFLSuperchromeRookies,1993WildcardNFL,Superchrome Rookies,0
1993WildcardNFLSuperchromeRookiesB/B,1993WildcardNFL,Superchrome Rookies B/B,0
1994ActionPackedNFL24KGold,1994ActionPackedNFL,24K Gold,0
1994ActionPackedNFLBase,1994ActionPackedNFL,Base,1
1994ActionPackedNFLCatchingFire,1994ActionPackedNFL,Catching Fire,0
1994ActionPackedNFLFantasyForecast,1994ActionPackedNFL,Fantasy Forecast,0
1994ActionPackedNFLMammoth,1994ActionPackedNFL,Mammoth,0
1994ActionPackedNFLQuarterbackChallenge,1994ActionPackedNFL,Quarterback Challenge,0
1994ActionPackedNFLQuarterbackClub,1994ActionPackedNFL,Quarterback Club,0
1994ActionPackedNFLWarpSpeed,1994ActionPackedNFL,Warp Speed,0
1994CollectorsEdgeNFLBase,1994CollectorsEdgeNFL,Base,1
1994CollectorsEdgeNFLBossRookies,1994CollectorsEdgeNFL,Boss Rookies,0
1994CollectorsEdgeNFLBossRookiesUpdateGreen,1994CollectorsEdgeNFL,Boss Rookies Update Green,0
1994CollectorsEdgeNFLBossSquad,1994CollectorsEdgeNFL,Boss Squad,0
1994CollectorsEdgeNFLEdgeQuest,1994CollectorsEdgeNFL,Edge Quest,0
1994CollectorsEdgeNFLFX,1994CollectorsEdgeNFL,FX,0
1994FleerNFLAllPro,1994FleerNFL,AllPro,0
1994FleerNFLAwardWinners,1994FleerNFL,Award Winners,0
1994FleerNFLBase,1994FleerNFL,Base,1
1994FleerNFLJeromeBettis,1994FleerNFL,Jerome Bettis,0
1994FleerNFLLeagueLeaders,1994FleerNFL,League Leaders,0
1994FleerNFLLivingLegends,1994FleerNFL,Living Legends,0
1994FleerNFLProVisions,1994FleerNFL,Pro Visions,0
1994FleerNFLProspects,1994FleerNFL,Prospects,0
1994FleerNFLRookieExchange,1994FleerNFL,Rookie Exchange,0
1994FleerNFLRookieSensations,1994FleerNFL,Rookie Sensations,0
1994FleerNFLScoringMachines,1994FleerNFL,Scoring Machines,0
1994UltraNFLBase,1994UltraNFL,Base,1
1994PacificNFLBase,1994PacificNFL,Base,1
1994PacificNFLCrystaline,1994PacificNFL,Crystaline,0
1994PacificNFLGemsoftheCrown,1994PacificNFL,Gems of the Crown,0
1994PacificNFLKnightsoftheGridiron,1994PacificNFL,Knights of the Gridiron,0
1994PacificNFLMarqueePrisms,1994PacificNFL,Marquee Prisms,0
1994PacificNFLPrisms,1994PacificNFL,Prisms,0
1994PinnacleNFLBase,1994PinnacleNFL,Base,1
1994PinnacleNFLDraftPinnacle,1994PinnacleNFL,Draft Pinnacle,0
1994PinnacleNFLPerformers,1994PinnacleNFL,Performers,0
1994PinnacleNFLPickPinnacle,1994PinnacleNFL,Pick Pinnacle,0
1994PinnacleNFLTeamPinnacle,1994PinnacleNFL,Team Pinnacle,0
1994PinnacleNFLTrophyCollection,1994PinnacleNFL,Trophy Collection,0
1994ScoreNFLBase,1994ScoreNFL,Base,1
1994PlayoffNFLBase,1994PlayoffNFL,Base,1
1994BowmanNFLBase,1994BowmanNFL,Base,1
1994StadiumClubNFLBase,1994StadiumClubNFL,Base,1
1994ToppsNFLBase,1994ToppsNFL,Base,1
1994ToppsFinestNFLBase,1994ToppsFinestNFL,Base,1
1994ToppsFinestNFLRefractors,1994ToppsFinestNFL,Refractors,0
1994ToppsFinestNFLRookieJumbos,1994ToppsFinestNFL,Rookie Jumbos,0
1994UpperDeckCollectorsChoiceNFLBase,1994UpperDeckCollectorsChoiceNFL,Base,1
1995CollectorsEdgeNFLBase,1995CollectorsEdgeNFL,Base,1
1995PacificNFLBase,1995PacificNFL,Base,1
1995PacificNFLSuperBowls,1995PacificNFL,Super Bowls,0
1995ScoreNFLBase,1995ScoreNFL,Base,1
1995SkyboxImpactNFLBase,1995SkyboxImpactNFL,Base,1
1995ToppsNFLBase,1995ToppsNFL,Base,1
1995ToppsNFLProfiles,1995ToppsNFL,Profiles,0
1995ToppsNFLProfilesbySteveYoung,1995ToppsNFL,Profiles by Steve Young,0
1995SPNFLBase,1995SPNFL,Base,1
1995SPNFLPremiereProspects,1995SPNFL,Premiere Prospects,0
1996PlayoffNFLBase,1996PlayoffNFL,Base,1
1996PacificNFLBase,1996PacificNFL,Base,1
1996PlayoffNFLBlue,1996PlayoffNFL,Blue,0
1996PlayoffNFLGreen,1996PlayoffNFL,Green,0
1996PlayoffNFLGrey,1996PlayoffNFL,Grey,0
1996StadiumClubNFLBase,1996StadiumClubNFL,Base,1
1996ToppsNFLBase,1996ToppsNFL,Base,1
1996ToppsNFLBroadwaysReview,1996ToppsNFL,Broadways Review,0
1996ToppsNFLGamebill,1996ToppsNFL,Gamebill,0
